arm,block,goal_idx,region,spawn_dist,steps,reached,goal_x,goal_y,spawn_px,spawn_py,trace_cx,trace_cy
control,exposure,92,frequent,290.0,100,1,167.0,279.8,446,359,320.5,303.3
control,exposure,93,rare,297.7,23,1,647.6,543.1,404,372,336.9,315.3
control,exposure,94,frequent,327.2,30,1,180.0,259.4,496,344,329.0,312.5
control,exposure,95,frequent,256.7,20,1,382.4,398.5,243,183,331.7,316.8
control,exposure,96,frequent,251.4,25,1,282.9,215.6,281,467,329.3,311.7
control,exposure,97,frequent,262.3,25,1,391.6,331.3,206,146,332.4,312.7
control,exposure,98,frequent,301.9,24,1,233.3,196.9,411,441,327.4,306.9
control,exposure,99,frequent,364.8,26,1,156.3,236.1,405,503,318.9,303.4
control,exposure,100,frequent,278.6,23,1,233.9,262.1,379,500,314.6,301.3
control,exposure,101,frequent,264.5,25,1,281.5,185.2,331,445,313.0,295.5
control,exposure,102,frequent,278.7,81,1,145.8,151.2,395,276,304.6,288.3
control,exposure,103,frequent,294.7,27,1,398.1,365.5,206,142,309.3,292.2
control,exposure,104,frequent,255.1,24,1,187.3,311.5,429,393,303.2,293.1
control,exposure,105,frequent,257.5,50,1,199.8,240.2,416,380,298.0,290.5
control,exposure,106,frequent,261.5,29,1,331.6,157.8,176,368,299.7,283.9
control,exposure,107,frequent,277.8,25,1,167.7,158.8,329,385,293.1,277.6
control,exposure,108,frequent,137.5,44,1,276.7,322.3,284,185,292.3,279.8
control,exposure,109,frequent,105.4,46,1,174.2,192.7,190,297,286.4,275.5
control,exposure,110,frequent,296.2,22,1,205.8,259.2,394,488,282.4,274.7
control,exposure,111,rare,344.8,114,1,422.6,143.0,400,487,289.4,268.1
control,exposure,112,rare,326.1,30,1,181.3,452.1,491,350,284.0,277.3
control,exposure,113,frequent,315.5,29,1,152.7,178.5,276,469,277.4,272.3
control,exposure,114,frequent,259.0,24,1,319.1,382.8,194,156,279.5,277.9
control,exposure,115,rare,257.3,24,1,657.4,324.0,407,383,298.4,280.2
control,exposure,116,frequent,363.6,40,1,140.4,146.2,418,381,290.5,273.5
control,exposure,117,frequent,264.7,40,1,392.1,212.9,170,357,295.6,270.5
control,exposure,118,frequent,268.9,26,1,255.4,146.5,291,413,293.6,264.3
control,exposure,119,frequent,255.9,26,1,395.7,395.8,263,177,298.7,270.8
control,test,0,rare,348.5,26,1,180.7,602.8,440,370,292.8,287.4
control,test,1,rare,260.8,90,1,555.0,302.5,387,502,305.9,288.2
control,test,2,frequent,284.8,21,1,167.4,318.6,387,500,299.0,289.7
control,test,3,rare,310.1,30,1,639.5,555.1,346,455,316.0,303.0
control,test,4,frequent,498.2,69,1,290.4,158.4,509,606,314.7,295.7
control,test,5,rare,571.8,46,1,619.9,529.7,196,146,330.0,307.4
control,test,6,frequent,282.0,20,1,227.9,166.8,416,377,324.9,300.4
control,test,7,rare,339.0,27,1,655.0,560.6,376,368,341.4,313.4
control,test,8,rare,319.4,26,1,464.6,289.1,297,561,347.5,312.2
control,test,9,rare,278.1,26,1,182.9,402.9,448,319,339.3,316.7
control,test,10,rare,375.9,28,1,582.8,284.5,289,519,351.5,315.1
control,test,11,frequent,259.1,24,1,208.9,286.1,460,350,344.3,313.7
control,test,12,rare,379.5,45,1,586.1,147.4,380,466,356.4,305.4
control,test,13,frequent,335.6,27,1,198.0,230.8,410,491,348.5,301.6
control,test,14,rare,278.9,24,1,447.7,218.6,323,468,353.5,297.5
control,test,15,rare,258.4,22,1,275.9,504.4,486,354,349.6,307.8
control,test,16,rare,342.9,29,1,588.2,318.3,288,484,361.5,308.4
control,test,17,frequent,302.1,26,1,183.9,215.4,448,362,352.6,303.7
control,test,18,rare,274.7,66,1,625.6,220.2,391,363,366.3,299.5
control,test,19,rare,300.8,146,1,397.9,656.7,389,356,367.9,317.4
control,test,20,rare,313.9,34,1,540.6,263.7,318,485,376.5,314.7
control,test,21,rare,314.7,23,1,249.6,521.9,496,326,370.2,325.1
control,test,22,rare,371.7,72,1,532.9,200.3,365,532,378.3,318.8
control,test,23,frequent,269.1,27,1,386.8,215.5,404,484,378.7,313.7
control,test,24,rare,334.1,59,1,592.5,146.2,277,256,389.4,305.3
control,test,25,rare,304.7,29,1,492.8,640.1,474,336,394.6,322.0
control,test,26,rare,450.8,40,1,495.1,161.3,333,582,399.6,314.0
control,test,27,rare,282.7,42,1,617.4,586.3,448,360,410.5,327.6
control,test,28,frequent,339.5,36,1,146.2,190.8,419,393,397.3,320.8
control,test,29,frequent,257.8,20,1,240.4,152.3,380,369,389.4,312.3
control,test,30,rare,281.1,24,1,481.4,574.4,227,455,394.0,325.4
control,test,31,rare,330.3,32,1,634.3,471.8,305,445,406.1,332.8
control,test,32,rare,260.5,57,1,481.3,607.9,499,348,409.8,346.5
control,test,33,rare,310.7,23,1,619.8,283.7,408,511,420.3,343.4
control,test,34,frequent,360.7,32,1,224.2,178.5,411,487,410.5,335.1
control,test,35,rare,280.4,24,1,544.1,339.1,300,477,417.2,335.3
control,test,36,frequent,303.0,27,1,232.8,395.9,514,283,408.0,338.4
control,test,37,rare,350.8,34,1,614.6,512.0,264,498,418.3,347.0
control,test,38,frequent,301.7,27,1,193.7,177.9,473,292,407.1,338.6
control,test,39,rare,347.8,33,1,371.9,606.2,329,261,405.3,352.0
control,test,40,rare,357.2,34,1,141.7,636.2,419,411,392.1,366.2
control,test,41,rare,326.9,31,1,565.3,390.7,248,469,400.8,367.4
control,test,42,rare,307.8,29,1,435.0,626.2,515,329,402.5,380.3
control,test,43,rare,333.4,30,1,638.6,187.1,495,488,414.3,370.7
control,test,44,rare,319.7,31,1,418.0,639.7,489,328,414.5,384.1
control,test,45,frequent,255.6,22,1,181.8,379.0,407,500,402.9,383.9
control,test,46,frequent,358.8,78,1,231.8,160.5,387,484,394.3,372.7
control,test,47,rare,289.3,22,1,501.9,606.2,283,417,399.7,384.4
control,test,48,rare,275.3,27,1,184.1,469.1,459,454,388.9,388.6
control,test,49,rare,352.0,24,1,522.4,212.8,280,468,395.6,379.8
control,test,50,rare,258.7,34,1,240.4,514.3,445,356,387.8,386.5
control,test,51,rare,363.2,181,1,657.8,159.3,418,432,401.3,375.2
control,test,52,rare,458.1,55,1,169.1,549.6,538,278,389.7,383.9
control,test,53,rare,300.9,29,1,559.7,487.0,265,426,398.2,389.1
control,test,54,rare,275.1,28,1,441.3,620.9,483,349,400.4,400.6
control,test,55,frequent,386.3,81,1,159.2,213.6,407,510,388.3,391.3
control,test,56,rare,417.0,40,1,617.4,163.8,273,399,399.8,379.9
control,test,57,rare,250.7,19,1,504.7,207.9,646,415,405.0,371.3
control,test,58,frequent,299.5,25,1,229.6,166.0,474,339,396.2,361.1
control,test,59,rare,304.8,26,1,555.6,254.7,282,389,404.2,355.7
control,test,60,rare,319.2,202,1,562.0,650.7,447,353,412.1,370.5
control,test,61,rare,364.5,36,1,211.4,574.9,573,529,402.1,380.7
control,test,62,frequent,329.1,34,1,202.8,213.4,330,517,392.1,372.3
control,test,63,rare,335.1,33,1,355.9,502.1,283,175,390.3,378.8
control,test,64,rare,477.8,36,1,621.4,161.2,297,512,401.8,367.9
control,test,65,rare,257.3,20,1,192.0,580.6,410,444,391.3,378.6
control,test,66,frequent,258.9,22,1,148.1,393.2,384,500,379.2,379.3
control,test,67,frequent,391.9,64,1,143.3,233.3,435,495,367.4,372.0
control,test,68,rare,257.6,21,1,601.2,356.4,371,472,379.1,371.2
control,test,69,rare,335.5,37,1,354.3,627.8,530,342,377.8,384.1
control,test,70,rare,432.7,38,1,457.5,159.6,239,533,381.8,372.8
control,test,71,frequent,331.3,28,1,142.4,262.5,430,427,369.8,367.3
control,test,72,rare,301.6,37,1,496.3,643.7,374,368,376.2,381.1
control,test,73,frequent,344.9,33,1,386.7,231.7,302,566,376.7,373.7
control,test,74,rare,281.3,27,1,558.7,534.4,342,355,385.8,381.7
control,test,75,rare,360.7,32,1,162.5,525.0,506,415,374.6,388.9
control,test,76,rare,462.5,39,1,620.9,231.5,318,581,386.9,381.0
control,test,77,frequent,269.8,70,1,245.1,206.2,378,441,379.9,372.3
control,test,78,rare,324.2,31,1,499.9,171.0,405,481,385.9,362.2
control,test,79,rare,360.6,54,1,211.0,582.9,449,312,377.1,373.2
control,exposure,0,frequent,268.9,23,1,153.0,293.8,400,400,387.7,394.7
control,exposure,1,frequent,250.5,82,1,325.9,150.7,372,397,384.6,382.5
control,exposure,2,rare,315.3,39,1,453.0,183.5,189,356,388.0,372.5
control,exposure,3,frequent,315.8,26,1,162.4,312.8,438,467,376.7,369.6
control,exposure,4,frequent,327.8,184,1,149.9,140.7,388,366,365.4,358.1
control,exposure,5,rare,323.4,124,1,522.0,654.4,465,336,373.2,372.9
control,exposure,6,rare,283.7,120,1,627.4,505.6,372,382,385.9,379.6
control,exposure,7,rare,286.5,27,1,510.4,188.3,470,472,392.1,370.0
control,exposure,8,frequent,250.5,20,1,197.7,188.8,347,390,382.4,360.9
control,exposure,9,frequent,327.4,106,1,155.9,147.1,344,415,371.1,350.2
control,exposure,10,frequent,112.4,39,1,348.4,348.2,251,292,370.0,350.1
control,exposure,11,frequent,312.4,39,1,185.5,322.4,451,487,360.7,348.8
control,exposure,12,rare,258.5,24,1,600.6,485.5,360,391,372.7,355.6
control,exposure,13,frequent,264.1,25,1,143.7,287.1,407,307,361.3,352.2
control,exposure,14,frequent,306.9,56,1,163.2,164.3,409,348,351.4,342.8
control,exposure,15,frequent,292.2,53,1,376.1,157.1,303,440,352.6,333.5
control,exposure,16,frequent,52.5,3,1,345.9,230.3,324,278,352.3,328.3
control,exposure,17,rare,262.2,47,1,632.9,516.7,399,398,366.3,337.7
control,exposure,18,frequent,335.6,54,1,151.1,331.4,454,476,355.5,337.4
control,exposure,19,rare,261.4,21,1,145.9,611.9,360,462,345.1,351.2
control,exposure,20,frequent,260.1,24,1,338.5,187.1,349,447,344.7,342.9
control,exposure,21,rare,273.5,37,1,561.4,247.6,307,348,355.6,338.2
control,exposure,22,frequent,422.2,70,1,183.1,152.2,525,400,346.9,328.9
control,exposure,23,rare,389.0,29,1,626.9,627.4,337,368,360.9,343.8
control,exposure,24,frequent,401.4,41,1,284.9,241.4,569,525,357.1,338.7
control,exposure,25,rare,331.0,24,1,184.1,590.1,418,356,348.5,351.3
control,exposure,26,frequent,350.3,62,1,290.3,161.2,411,490,345.6,341.8
control,exposure,27,frequent,61.7,4,1,351.6,264.9,290,269,345.9,337.9
control,exposure,28,frequent,259.1,19,1,230.7,186.4,383,396,340.1,330.3
control,exposure,29,rare,292.0,86,1,635.4,250.0,367,365,354.9,326.3
control,exposure,30,frequent,396.3,290,1,245.8,142.8,638,200,349.4,317.1
control,exposure,31,rare,284.1,31,1,555.4,176.7,444,438,359.7,310.1
control,exposure,32,frequent,337.7,49,1,142.8,233.4,410,440,348.9,306.3
control,exposure,33,frequent,259.3,21,1,159.1,202.7,385,330,339.4,301.1
control,exposure,34,frequent,254.7,81,1,210.1,154.6,377,347,332.9,293.8
control,exposure,35,frequent,266.4,52,1,299.9,157.7,294,424,331.3,287.0
control,exposure,36,frequent,171.3,13,1,178.3,195.2,326,282,323.6,282.4
control,exposure,37,frequent,300.9,20,1,180.3,175.1,392,389,316.5,277.0
control,exposure,38,frequent,322.3,24,1,142.1,154.1,369,383,307.7,270.9
control,exposure,39,frequent,260.0,23,1,156.1,144.2,344,324,300.2,264.5
control,exposure,40,rare,354.8,25,1,603.8,187.3,344,429,315.3,260.7
control,exposure,41,rare,303.1,25,1,629.0,167.2,402,368,331.0,256.0
control,exposure,42,rare,305.0,128,1,222.4,416.1,508,523,325.6,264.0
control,exposure,43,frequent,285.4,21,1,209.2,287.7,436,461,319.8,265.2
control,exposure,44,frequent,295.2,61,1,144.8,162.2,391,325,311.0,260.0
control,exposure,45,frequent,272.5,24,1,158.8,255.9,411,359,303.4,259.8
control,exposure,46,frequent,252.9,23,1,180.6,386.5,421,465,297.3,266.2
control,exposure,47,frequent,260.9,24,1,236.4,234.1,269,493,294.2,264.6
control,exposure,48,frequent,295.9,21,1,158.5,185.8,380,382,287.4,260.6
control,exposure,49,rare,278.4,26,1,642.4,427.4,372,361,305.2,269.0
control,exposure,50,frequent,320.5,46,1,218.7,353.3,539,364,300.9,273.2
control,exposure,51,rare,280.9,28,1,627.0,377.0,356,451,317.2,278.4
control,exposure,52,rare,273.6,26,1,452.9,632.0,398,364,324.0,296.1
control,exposure,53,frequent,472.4,38,1,196.6,179.3,504,538,317.6,290.2
control,exposure,54,frequent,258.0,73,1,387.6,143.5,423,399,321.1,282.9
control,exposure,55,rare,275.1,34,1,356.3,621.5,374,347,322.8,299.8
control,exposure,56,rare,289.3,27,1,176.4,586.2,426,440,315.5,314.1
control,exposure,57,frequent,352.0,36,1,358.3,148.1,369,500,317.7,305.8
control,exposure,58,frequent,438.9,36,1,180.3,174.4,479,496,310.8,299.3
control,exposure,59,frequent,250.1,28,1,193.4,183.1,375,355,304.9,293.5
control,exposure,60,frequent,309.6,21,1,167.6,159.0,377,387,298.1,286.7
control,exposure,61,frequent,255.4,23,1,188.9,307.9,439,360,292.6,287.8
control,exposure,62,rare,391.0,54,1,652.6,185.1,365,450,310.6,282.7
control,exposure,63,frequent,271.9,134,1,229.3,161.7,403,371,306.5,276.6
control,exposure,64,frequent,333.5,103,1,187.9,211.5,439,431,300.6,273.4
control,exposure,65,frequent,265.7,20,1,141.9,197.7,353,359,292.7,269.6
control,exposure,66,frequent,39.7,2,1,304.6,311.2,344,306,293.3,271.7
control,exposure,67,frequent,252.7,59,1,268.6,161.3,414,368,292.0,266.1
control,exposure,68,frequent,314.4,29,1,208.3,314.9,506,416,287.8,268.6
control,exposure,69,rare,272.5,20,1,444.9,175.4,227,339,295.7,263.9
control,exposure,70,frequent,292.0,21,1,168.4,199.8,395,384,289.3,260.7
control,exposure,71,rare,274.0,21,1,543.6,172.3,376,389,302.0,256.3
control,exposure,72,frequent,253.2,235,1,142.1,161.1,360,290,294.1,251.5
control,exposure,73,rare,445.3,65,1,540.5,651.0,246,317,306.4,271.5
control,exposure,74,rare,256.3,24,1,549.8,277.2,447,512,318.5,271.8
control,exposure,75,frequent,330.9,24,1,259.0,202.9,457,468,315.6,268.3
control,exposure,76,rare,258.1,21,1,489.7,512.4,346,298,324.3,280.5
control,exposure,77,rare,304.2,140,1,651.7,615.5,438,399,340.6,297.3
control,exposure,78,frequent,258.3,23,1,306.8,268.9,402,509,339.0,295.9
control,exposure,79,frequent,251.2,20,1,155.4,242.1,371,371,329.8,293.2
control,exposure,80,frequent,291.2,20,1,161.4,196.3,378,391,321.4,288.3
control,exposure,81,frequent,257.5,88,1,185.5,393.4,440,354,314.6,293.6
control,exposure,82,rare,315.7,24,1,607.9,259.1,358,452,329.2,291.9
control,exposure,83,rare,261.2,24,1,170.1,464.4,410,361,321.3,300.5
control,exposure,84,frequent,147.3,25,1,170.0,217.4,315,243,313.7,296.3
control,exposure,85,frequent,255.8,56,1,157.7,285.0,396,378,305.9,295.8
control,exposure,86,frequent,260.9,19,1,149.1,206.6,354,368,298.1,291.3
control,exposure,87,rare,276.7,26,1,610.3,373.2,340,314,313.7,295.4
control,exposure,88,rare,259.6,109,1,650.6,586.7,455,416,330.5,310.0
control,exposure,89,frequent,324.1,30,1,204.6,252.5,404,508,324.2,307.1
control,exposure,90,rare,290.1,28,1,155.4,564.9,373,373,315.8,320.0
control,exposure,91,frequent,296.2,20,1,209.7,208.5,422,415,310.5,314.4
control,exposure,92,frequent,271.5,26,1,173.6,305.9,445,313,303.6,314.0
control,exposure,93,frequent,273.0,18,1,169.1,259.9,365,450,296.9,311.3
control,exposure,94,frequent,254.1,18,1,187.3,221.5,371,397,291.4,306.8
control,exposure,95,frequent,46.2,2,1,227.7,272.1,258,307,288.2,305.1
control,exposure,96,frequent,277.3,101,1,175.9,296.1,430,407,282.6,304.6
control,exposure,97,frequent,350.4,29,1,172.0,151.5,396,421,277.1,297.0
control,exposure,98,rare,375.2,29,1,584.0,563.5,336,282,292.4,310.3
control,exposure,99,frequent,320.9,28,1,166.6,251.8,448,406,286.2,307.4
control,exposure,100,frequent,262.2,19,1,227.9,312.0,434,474,283.2,307.6
control,exposure,101,frequent,279.8,25,1,257.2,143.6,214,420,281.9,299.4
control,exposure,102,frequent,287.2,22,1,204.7,148.8,368,385,278.1,291.9
control,exposure,103,frequent,265.2,19,1,156.3,187.0,359,358,272.0,286.6
control,exposure,104,frequent,262.1,249,1,144.3,160.6,375,285,265.6,280.3
control,exposure,105,frequent,124.3,33,1,385.1,335.3,264,307,271.6,283.1
control,exposure,106,frequent,293.4,50,1,223.3,256.9,434,461,269.2,281.8
control,exposure,107,frequent,274.1,23,1,291.8,184.5,403,435,270.3,276.9
control,exposure,108,frequent,48.5,2,1,349.9,329.2,335,283,274.3,279.5
control,exposure,109,frequent,308.8,34,1,175.2,153.1,389,376,269.3,273.2
control,exposure,110,frequent,270.4,28,1,384.8,187.6,408,457,275.1,268.9
control,exposure,111,frequent,288.6,32,1,377.2,274.0,489,540,280.2,269.2
control,exposure,112,rare,259.3,54,1,619.5,314.6,366,369,297.2,271.4
control,exposure,113,frequent,398.8,30,1,172.2,140.9,450,427,290.9,264.9
control,exposure,114,frequent,122.4,11,1,362.0,155.7,356,278,294.5,259.4
control,exposure,115,rare,302.8,28,1,654.6,347.7,370,451,312.5,263.9
control,exposure,116,frequent,270.3,23,1,144.9,244.6,374,388,304.1,262.9
control,exposure,117,rare,271.8,71,1,519.1,149.0,281,280,314.9,257.2
control,exposure,118,rare,283.9,21,1,642.2,580.9,414,412,331.2,273.4
control,exposure,119,frequent,280.6,24,1,335.0,199.4,439,460,331.4,269.7
control,test,0,rare,485.1,215,1,648.2,646.2,336,275,347.3,288.5
control,test,1,frequent,346.4,27,1,233.1,232.7,438,512,341.5,285.7
control,test,2,rare,318.1,87,1,640.4,484.2,352,350,356.5,295.6
control,test,3,rare,330.3,40,1,654.2,161.2,454,424,371.4,288.9
control,test,4,rare,388.6,31,1,312.8,556.9,607,303,368.4,302.3
control,test,5,rare,294.1,29,1,592.6,642.6,362,460,379.6,319.3
control,test,6,rare,301.4,61,1,474.6,248.4,558,538,384.4,315.8
control,test,7,rare,298.2,23,1,262.9,598.9,500,418,378.3,329.9
control,test,8,rare,344.6,35,1,591.1,181.6,472,505,389.0,322.5
control,test,9,rare,269.2,28,1,211.5,517.6,426,355,380.1,332.3
control,test,10,rare,301.2,57,1,402.2,630.2,353,333,381.2,347.2
control,test,11,rare,283.8,23,1,584.9,224.8,442,470,391.4,341.1
control,test,12,rare,342.9,35,1,575.8,217.1,429,527,400.6,334.9
control,test,13,rare,261.9,22,1,622.1,224.9,392,350,411.7,329.4
control,test,14,frequent,360.7,35,1,217.8,294.0,575,244,402.0,327.6
control,test,15,frequent,347.3,145,1,156.1,217.6,483,335,389.7,322.1
control,test,16,rare,260.3,53,1,256.8,620.8,358,381,383.0,337.0
control,test,17,rare,486.4,56,1,539.4,170.9,133,438,390.9,328.7
control,test,18,rare,300.6,25,1,147.0,504.1,408,355,378.7,337.5
control,test,19,frequent,281.9,19,1,191.6,222.7,389,424,369.3,331.8
control,test,20,rare,286.3,22,1,514.7,484.6,331,265,376.6,339.4
control,test,21,frequent,296.1,25,1,177.9,256.3,434,405,366.7,335.2
control,test,22,frequent,277.2,21,1,259.8,250.9,444,458,361.3,331.0
control,test,23,rare,277.9,26,1,484.1,268.0,244,408,367.4,327.9
control,test,24,rare,254.9,59,1,154.5,505.2,373,374,356.8,336.7
control,test,25,rare,253.4,60,1,634.9,263.0,418,394,370.7,333.1
control,test,26,rare,278.7,63,1,647.4,290.5,457,494,384.5,330.9
control,test,27,rare,272.2,44,1,282.7,637.5,365,378,379.5,346.3
control,test,28,rare,360.6,42,1,554.1,158.1,510,516,388.2,336.9
control,test,29,rare,281.2,27,1,647.4,460.4,495,224,401.1,343.0
control,test,30,rare,258.7,40,1,539.3,217.1,469,466,408.0,336.7
control,test,31,rare,340.9,33,1,398.2,554.7,463,220,407.6,347.6
control,test,32,frequent,274.8,28,1,260.4,190.0,434,403,400.2,339.7
control,test,33,rare,331.8,25,1,430.5,567.6,233,301,401.7,351.1
control,test,34,rare,254.1,45,1,383.4,620.8,209,436,400.8,364.6
control,test,35,rare,286.6,22,1,621.4,273.6,394,448,411.8,360.1
control,test,36,frequent,285.2,19,1,234.1,235.1,446,426,402.9,353.8
control,test,37,rare,293.5,26,1,657.1,194.8,538,463,415.7,345.9
control,test,38,frequent,260.9,18,1,207.4,296.2,408,463,405.2,343.4
control,test,39,rare,271.2,23,1,594.3,491.8,354,366,414.7,350.8
control,test,40,rare,280.3,96,1,519.0,283.0,532,563,419.9,347.4
control,test,41,rare,310.7,30,1,646.6,186.6,436,415,431.2,339.4
control,test,42,rare,287.7,41,1,551.5,585.2,431,324,437.3,351.7
control,test,43,rare,258.7,18,1,238.2,632.1,421,449,427.3,365.7
control,test,44,rare,256.3,23,1,567.2,566.8,318,507,434.3,375.7
control,test,45,rare,276.5,27,1,162.5,522.6,439,525,420.7,383.1
control,test,46,rare,254.6,42,1,544.1,495.8,334,352,426.9,388.7
control,test,47,frequent,357.4,33,1,308.1,140.3,416,481,420.9,376.3
control,test,48,rare,251.8,29,1,265.6,476.5,485,353,413.2,381.3
control,test,49,frequent,259.1,28,1,366.2,233.0,373,492,410.8,373.9
control,test,50,rare,286.9,32,1,263.7,647.0,349,373,403.5,387.6
control,test,51,rare,424.0,92,1,409.0,153.9,309,566,403.7,375.9
control,test,52,rare,255.8,39,1,276.9,599.4,428,393,397.4,387.0
control,test,53,rare,254.6,22,1,616.4,270.3,380,365,408.3,381.2
control,test,54,rare,272.1,69,1,414.5,380.7,596,178,408.7,381.2
control,test,55,frequent,278.7,32,1,223.6,273.7,445,443,399.4,375.8
control,test,56,rare,283.3,123,1,555.8,463.8,282,391,407.2,380.2
control,test,57,rare,254.0,90,1,429.0,204.3,395,456,408.3,371.4
control,test,58,frequent,386.7,68,1,202.6,281.9,541,469,398.0,366.9
control,test,59,frequent,325.1,177,1,218.9,157.5,363,449,389.1,356.5
control,test,60,rare,431.9,160,1,658.9,651.1,377,324,402.6,371.2
control,test,61,rare,319.2,34,1,409.2,653.0,399,334,402.9,385.3
control,test,62,rare,256.5,19,1,506.9,262.4,341,458,408.1,379.1
control,test,63,rare,264.2,18,1,270.6,603.3,458,417,401.2,390.4
control,test,64,frequent,392.6,33,1,142.0,165.4,370,485,388.3,379.1
control,test,65,rare,422.0,165,1,640.8,627.7,334,338,400.9,391.5
control,test,66,frequent,307.2,39,1,196.2,221.7,469,363,390.7,383.0
control,test,67,frequent,336.8,154,1,160.1,154.3,367,420,379.1,371.6
control,test,68,rare,324.5,33,1,271.7,614.5,269,290,373.8,383.7
control,test,69,rare,291.6,27,1,202.1,415.8,125,697,365.2,385.3
control,test,70,rare,268.6,21,1,600.1,239.9,378,391,376.9,378.1
control,test,71,rare,388.6,39,1,510.2,651.7,379,286,383.6,391.8
control,test,72,rare,261.9,98,1,582.3,657.6,420,452,393.5,405.1
control,test,73,rare,255.5,22,1,589.0,267.8,474,496,403.3,398.2
control,test,74,frequent,319.1,31,1,291.0,286.5,602,215,397.7,392.6
control,test,75,rare,273.7,60,1,648.4,424.8,375,412,410.2,394.2
control,test,76,rare,311.1,28,1,320.5,657.1,438,369,405.7,407.4
control,test,77,rare,278.8,21,1,592.1,337.4,367,502,415.1,403.9
control,test,78,frequent,252.3,19,1,198.4,219.6,345,425,404.2,394.6
control,test,79,rare,282.9,30,1,213.4,431.1,493,474,394.7,396.5
control,exposure,0,rare,256.8,24,1,391.4,656.6,400,400,399.6,412.8
control,exposure,1,frequent,412.3,100,1,284.5,144.8,494,500,393.8,399.4
control,exposure,2,rare,298.9,83,1,631.1,433.0,340,365,405.7,401.1
control,exposure,3,frequent,311.1,29,1,233.8,169.2,523,284,397.1,389.5
control,exposure,4,frequent,277.9,25,1,337.8,315.7,246,578,394.1,385.8
control,exposure,5,frequent,321.3,24,1,156.4,159.4,390,380,382.2,374.5
control,exposure,6,frequent,285.9,23,1,394.6,155.8,241,397,382.9,363.6
control,exposure,7,frequent,276.6,35,1,347.4,157.0,416,425,381.1,353.2
control,exposure,8,frequent,354.8,35,1,244.3,218.6,300,569,374.2,346.5
control,exposure,9,rare,338.7,28,1,208.9,621.4,378,328,366.0,360.2
control,exposure,10,frequent,271.9,26,1,270.8,234.1,238,504,361.2,353.9
control,exposure,11,frequent,309.8,23,1,200.9,266.8,439,465,353.2,349.6
control,exposure,12,frequent,325.7,67,1,174.2,380.6,426,174,344.3,351.1
control,exposure,13,frequent,266.5,20,1,197.1,180.7,350,399,336.9,342.6
control,exposure,14,frequent,264.4,18,1,152.4,183.7,353,356,327.7,334.7
control,exposure,15,frequent,101.1,9,1,252.8,145.1,237,245,323.9,325.2
control,exposure,16,frequent,356.2,35,1,279.4,185.0,250,540,321.7,318.2
control,exposure,17,rare,330.5,30,1,463.1,652.1,370,335,328.8,334.9
control,exposure,18,frequent,441.0,51,1,250.7,187.6,342,619,324.9,327.5
control,exposure,19,rare,269.7,21,1,499.4,484.6,277,332,333.6,335.4
control,exposure,20,frequent,300.9,29,1,192.7,286.0,410,494,326.5,332.9
control,exposure,21,frequent,255.5,19,1,172.9,234.5,383,380,318.9,328.0
control,exposure,22,frequent,264.4,19,1,143.3,170.2,339,348,310.1,320.1
control,exposure,23,frequent,287.2,20,1,358.4,397.5,164,186,312.5,324.0
control,exposure,24,frequent,293.3,27,1,299.4,259.7,509,465,311.8,320.8
control,exposure,25,frequent,268.5,20,1,166.5,158.0,351,353,304.6,312.6
control,exposure,26,frequent,269.3,21,1,381.5,196.5,227,417,308.4,306.8
control,exposure,27,frequent,343.6,31,1,310.2,163.5,411,492,308.5,299.6
control,exposure,28,rare,446.3,89,1,270.4,659.7,555,316,306.6,317.6
control,exposure,29,frequent,281.7,132,1,222.5,154.2,329,415,302.4,309.5
control,exposure,30,frequent,44.6,2,1,328.3,344.9,284,350,303.7,311.2
control,exposure,31,frequent,278.5,43,1,295.6,363.5,536,223,303.3,313.9
control,exposure,32,frequent,259.2,19,1,166.3,230.9,383,373,296.4,309.7
control,exposure,33,rare,344.1,27,1,483.7,626.2,284,346,305.8,325.5
control,exposure,34,frequent,295.1,25,1,286.4,263.1,445,512,304.8,322.4
control,exposure,35,rare,446.4,52,1,162.9,433.6,533,184,297.7,328.0
control,exposure,36,frequent,277.2,22,1,221.1,141.7,352,386,293.9,318.7
control,exposure,37,rare,326.1,25,1,617.5,171.3,348,355,310.1,311.3
control,exposure,38,frequent,258.2,25,1,205.8,382.3,464,380,304.9,314.8
control,exposure,39,frequent,259.0,25,1,163.7,288.0,379,432,297.8,313.5
control,exposure,40,frequent,255.2,135,1,142.4,258.4,372,370,290.0,310.7
control,exposure,41,rare,275.7,22,1,343.6,484.4,207,245,292.7,319.4
control,exposure,42,frequent,345.0,25,1,224.8,260.5,485,487,289.3,316.5
control,exposure,43,rare,287.9,54,1,644.6,228.8,369,312,307.1,312.1
control,exposure,44,rare,365.5,120,1,229.7,620.1,461,337,303.2,327.5
control,exposure,45,frequent,306.6,64,1,243.8,360.1,530,470,300.3,329.1
control,exposure,46,rare,296.5,62,1,541.6,158.2,353,387,312.3,320.6
control,exposure,47,frequent,253.8,20,1,193.0,172.0,348,373,306.4,313.1
control,exposure,48,frequent,296.4,28,1,158.9,205.3,360,423,299.0,307.8
control,exposure,49,rare,281.9,88,1,169.9,414.9,451,436,292.5,313.1
control,exposure,50,frequent,308.6,28,1,382.9,215.7,281,507,297.0,308.2
control,exposure,51,rare,288.1,26,1,165.1,598.8,428,481,290.4,322.8
